"","customer_id","dim_campaign_key","event_type","event_date","amount","discount","trx_ref","prev_event_type","prev_event_date","days_from_prev","event_tag","event_year","campaign_start_date","campaign_end_date","response_time","num_of_m"
"4032","18669205","0","p",2017-06-05,599000,0,"p39003929","m",2017-04-27,39,"m_p",2017,NA,NA,39,4
"4033","18669205","4697","m",2017-07-13,-5000,0,"m169648298","p",2017-06-05,38,"p_m",2017,2017-07-13,2017-08-16,NA,0
"4034","18669205","4806","m",2017-07-28,-5000,0,"m171186741","m",2017-07-13,15,"m_m",2017,2017-07-28,2017-08-16,NA,1
"4035","18669205","4866","m",2017-08-03,-5000,0,"m170751706","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,2
"4036","18669205","4917","m",2017-08-24,-5000,0,"m172013323","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,3
"4037","18669205","5035","m",2017-09-07,-5000,0,"m172323683","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,4
"4038","18669205","5051","m",2017-09-07,-5000,0,"m172591919","m",2017-09-07,0,"m_m",2017,2017-09-07,2017-09-27,NA,5
"4039","18669205","5135","m",2017-09-14,-5000,0,"m172990606","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,6
"4040","18669205","5207","m",2017-09-23,-5000,0,"m173964339","m",2017-09-14,9,"m_m",2017,2017-09-23,2017-10-04,NA,7
"4041","18669205","0","p",2017-10-12,698000,0,"p42338583","m",2017-09-23,19,"m_p",2017,NA,NA,19,8
"4042","18669205","5329","m",2017-10-19,-5000,0,"m175713717","p",2017-10-12,7,"p_m",2017,2017-10-20,2017-10-25,NA,0
"4043","18670823","0","p",2017-04-03,327000,0,"p37742208","0",NA,NA,"0_p",2017,NA,NA,NA,0
"4044","18670823","4231","m",2017-04-06,-5000,0,"m164446163","p",2017-04-03,3,"p_m",2017,2017-04-06,2017-05-03,NA,0
"4045","18670823","4278","m",2017-04-13,-5000,0,"m163891104","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4046","18670823","4334","m",2017-04-27,-5000,0,"m166542940","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4047","18670823","4407","m",2017-05-04,-5000,0,"m166733875","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4048","18670823","0","p",2017-06-01,635000,0,"p38926860","m",2017-05-04,28,"m_p",2017,NA,NA,28,4
"4049","18670823","0","p",2017-06-24,398000,0,"p39627045","p",2017-06-01,23,"p_p",2017,NA,NA,NA,0
"4050","18670823","4695","m",2017-07-13,-5000,0,"m169419488","p",2017-06-24,19,"p_m",2017,2017-07-13,2017-08-16,NA,0
"4051","18670823","0","p",2017-07-17,621000,207000,"p40199067","m",2017-07-13,4,"m_p",2017,NA,NA,4,1
"4052","18670823","4806","m",2017-07-28,-5000,0,"m170540926","p",2017-07-17,11,"p_m",2017,2017-07-28,2017-08-16,NA,0
"4053","18670823","4866","m",2017-08-03,-5000,0,"m170658779","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,1
"4054","18670823","4921","m",2017-08-24,-5000,0,"m171533780","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,2
"4055","18670823","5049","m",2017-09-07,-5000,0,"m172683282","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,3
"4056","18670823","5035","m",2017-09-07,-5000,0,"m172421197","m",2017-09-07,0,"m_m",2017,2017-09-07,2017-09-27,NA,4
"4057","18670823","5130","m",2017-09-14,-5000,0,"m173407371","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,5
"4058","18670823","5240","m",2017-10-02,-5000,0,"m174639900","m",2017-09-14,18,"m_m",2017,2017-10-02,2017-10-04,NA,6
"4059","18670823","5329","m",2017-10-19,-5000,0,"m175703558","m",2017-10-02,17,"m_m",2017,2017-10-20,2017-10-25,NA,7
"4060","18670823","0","p",2017-10-23,338000,0,"p42566427","m",2017-10-19,4,"m_p",2017,NA,NA,4,8
"4061","18672544","4225","m",2017-04-06,-5000,0,"m164356147","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4062","18672544","4277","m",2017-04-13,-5000,0,"m164771816","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4063","18672544","4333","m",2017-04-27,-5000,0,"m165914004","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4064","18672544","4408","m",2017-05-04,-5000,0,"m166893741","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4065","18672544","4775","m",2017-07-20,-5000,0,"m169859886","m",2017-05-04,77,"m_m",2017,2017-07-20,2017-08-16,NA,4
"4066","18672544","4821","m",2017-08-10,-5000,0,"m171283234","m",2017-07-20,21,"m_m",2017,2017-08-10,2017-08-16,NA,5
"4067","18672544","4964","m",2017-08-24,-5000,0,"m171425342","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,6
"4068","18672544","5035","m",2017-09-07,-5000,0,"m172373664","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,7
"4069","18672544","5142","m",2017-09-14,-5000,0,"m173001889","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,8
"4070","18672544","5240","m",2017-10-02,-5000,0,"m174640326","m",2017-09-14,18,"m_m",2017,2017-10-02,2017-10-04,NA,9
"4071","18672544","5321","m",2017-10-19,-5000,0,"m175662073","m",2017-10-02,17,"m_m",2017,2017-10-20,2017-10-25,NA,10
"4072","18676515","4231","m",2017-04-06,-5000,0,"m164188285","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4073","18676515","4275","m",2017-04-13,-5000,0,"m164597057","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4074","18676515","4334","m",2017-04-27,-5000,0,"m166312483","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4075","18676515","4410","m",2017-05-04,-5000,0,"m167293211","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4076","18676515","4775","m",2017-07-20,-5000,0,"m170047217","m",2017-05-04,77,"m_m",2017,2017-07-20,2017-08-16,NA,4
"4077","18676515","4821","m",2017-08-10,-5000,0,"m170953427","m",2017-07-20,21,"m_m",2017,2017-08-10,2017-08-16,NA,5
"4078","18676515","4919","m",2017-08-24,-5000,0,"m171932107","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,6
"4079","18676515","0","p",2017-09-03,74250,24750,"p41506429","m",2017-08-24,10,"m_p",2017,NA,NA,10,7
"4080","18676515","5053","m",2017-09-07,-5000,0,"m172730614","p",2017-09-03,4,"p_m",2017,2017-09-07,2017-09-27,NA,0
"4081","18676515","5035","m",2017-09-07,-5000,0,"m172676467","m",2017-09-07,0,"m_m",2017,2017-09-07,2017-09-27,NA,1
"4082","18676515","5131","m",2017-09-14,-5000,0,"m173156222","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,2
"4083","18676515","5240","m",2017-10-02,-5000,0,"m174638812","m",2017-09-14,18,"m_m",2017,2017-10-02,2017-10-04,NA,3
"4084","18676515","5329","m",2017-10-19,-5000,0,"m175643155","m",2017-10-02,17,"m_m",2017,2017-10-20,2017-10-25,NA,4
"4085","18676649","0","p",2017-04-16,558000,186000,"p38023564","0",NA,NA,"0_p",2017,NA,NA,NA,0
"4086","18676649","4389","m",2017-05-04,-5000,0,"m166785536","p",2017-04-16,18,"p_m",2017,2017-05-04,2017-05-17,NA,0
"4087","18676649","0","p",2017-06-09,469800,415200,"p39080528","m",2017-05-04,36,"m_p",2017,NA,NA,36,1
"4088","18676649","0","p",2017-07-08,99000,0,"p39972139","p",2017-06-09,29,"p_p",2017,NA,NA,NA,0
"4089","18676649","4717","m",2017-07-13,-5000,0,"m169650565","p",2017-07-08,5,"p_m",2017,2017-07-13,2017-08-16,NA,0
"4090","18676649","0","p",2017-07-26,99000,0,"p40383812","m",2017-07-13,13,"m_p",2017,NA,NA,13,1
"4091","18676649","4806","m",2017-07-28,-5000,0,"m170550567","p",2017-07-26,2,"p_m",2017,2017-07-28,2017-08-16,NA,0
"4092","18676649","4880","m",2017-08-03,-5000,0,"m171083156","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,1
"4093","18676649","4950","m",2017-08-24,-5000,0,"m172002934","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,2
"4094","18676649","5035","m",2017-09-07,-5000,0,"m172759678","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,3
"4095","18676649","5058","m",2017-09-07,-5000,0,"m172700200","m",2017-09-07,0,"m_m",2017,2017-09-07,2017-09-27,NA,4
"4096","18676649","5103","m",2017-09-13,-5000,0,"m172987074","m",2017-09-07,6,"m_m",2017,2017-09-13,2017-09-27,NA,5
"4097","18676649","5144","m",2017-09-14,-5000,0,"m173321874","m",2017-09-13,1,"m_m",2017,2017-09-14,2017-09-27,NA,6
"4098","18676649","0","p",2017-09-17,109000,0,"p41846301","m",2017-09-14,3,"m_p",2017,NA,NA,3,7
"4099","18676649","0","p",2017-09-27,199000,0,"p42034585","p",2017-09-17,10,"p_p",2017,NA,NA,NA,0
"4100","18676649","5318","m",2017-10-19,-5000,0,"m175638459","p",2017-09-27,22,"p_m",2017,2017-10-20,2017-10-25,NA,0
"4101","18678739","3757","m",2017-04-01,-5000,0,"m158682444","0",NA,NA,"0_m",2017,2017-04-01,2017-04-30,NA,0
"4102","18678739","4233","m",2017-04-06,-5000,0,"m164440571","m",2017-04-01,5,"m_m",2017,2017-04-06,2017-05-03,NA,1
"4103","18678739","4276","m",2017-04-13,-5000,0,"m165026204","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,2
"4104","18678739","4334","m",2017-04-27,-5000,0,"m166477949","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,3
"4105","18678739","0","p",2017-04-28,708800,177200,"p38237756","m",2017-04-27,1,"m_p",2017,NA,NA,1,4
"4106","18678739","4407","m",2017-05-04,-5000,0,"m166757112","p",2017-04-28,6,"p_m",2017,2017-05-04,2017-05-17,NA,0
"4107","18678739","4649","m",2017-07-06,-5000,0,"m169199135","m",2017-05-04,63,"m_m",2017,2017-07-06,2017-08-16,NA,1
"4108","18678739","4716","m",2017-07-13,-5000,0,"m169484866","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,2
"4109","18678739","0","p",2017-07-22,365250,121750,"p40302842","m",2017-07-13,9,"m_p",2017,NA,NA,9,3
"4110","18678739","4883","m",2017-08-03,-5000,0,"m170975899","p",2017-07-22,12,"p_m",2017,2017-08-03,2017-08-16,NA,0
"4111","18678979","4244","m",2017-04-06,-5000,0,"m164218375","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4112","18678979","4242","m",2017-04-06,-5000,0,"m165035965","m",2017-04-06,0,"m_m",2017,2017-04-06,2017-05-03,NA,1
"4113","18678979","4279","m",2017-04-13,-5000,0,"m164449958","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,2
"4114","18678979","4333","m",2017-04-27,-5000,0,"m165937649","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,3
"4115","18678979","4362","m",2017-05-04,-5000,0,"m166969493","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,4
"4116","18678979","0","p",2017-07-06,209000,0,"p39924840","m",2017-05-04,63,"m_p",2017,NA,NA,63,5
"4117","18678979","4785","m",2017-07-20,-5000,0,"m170088879","p",2017-07-06,14,"p_m",2017,2017-07-20,2017-08-16,NA,0
"4118","18678979","4874","m",2017-08-03,-5000,0,"m171058096","m",2017-07-20,14,"m_m",2017,2017-08-03,2017-08-16,NA,1
"4119","18678979","4826","m",2017-08-10,-5000,0,"m170935432","m",2017-08-03,7,"m_m",2017,2017-08-10,2017-08-16,NA,2
"4120","18678979","4908","m",2017-08-24,-5000,0,"m171918011","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,3
"4121","18678979","5047","m",2017-09-07,-5000,0,"m172590304","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,4
"4122","18678979","5103","m",2017-09-13,-5000,0,"m172960567","m",2017-09-07,6,"m_m",2017,2017-09-13,2017-09-27,NA,5
"4123","18678979","5125","m",2017-09-14,-5000,0,"m173202860","m",2017-09-13,1,"m_m",2017,2017-09-14,2017-09-27,NA,6
"4124","18678979","5278","m",2017-10-16,-5000,0,"m175364411","m",2017-09-14,32,"m_m",2017,2017-10-16,2017-10-25,NA,7
"4125","18678979","5420","m",2017-10-30,-5000,0,"m176097832","m",2017-10-16,14,"m_m",2017,2017-10-30,2017-11-08,NA,8
"4126","18679934","4239","m",2017-04-06,-5000,0,"m164350212","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4127","18679934","4283","m",2017-04-13,-5000,0,"m163862300","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4128","18679934","4334","m",2017-04-27,-5000,0,"m165730023","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4129","18679934","4383","m",2017-05-04,-5000,0,"m166702259","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4130","18679934","4662","m",2017-07-05,-5000,0,"m169303202","m",2017-05-04,62,"m_m",2017,2017-07-05,2017-08-16,NA,4
"4131","18679934","4647","m",2017-07-06,-5000,0,"m169148459","m",2017-07-05,1,"m_m",2017,2017-07-06,2017-08-16,NA,5
"4132","18679934","4741","m",2017-07-12,-5000,0,"m169427747","m",2017-07-06,6,"m_m",2017,2017-07-12,2017-08-16,NA,6
"4133","18679934","4770","m",2017-07-19,-5000,0,"m169860285","m",2017-07-12,7,"m_m",2017,2017-07-19,2017-08-16,NA,7
"4134","18679934","4785","m",2017-07-20,-5000,0,"m169898737","m",2017-07-19,1,"m_m",2017,2017-07-20,2017-08-16,NA,8
"4135","18679934","4814","m",2017-08-02,-5000,0,"m170507082","m",2017-07-20,13,"m_m",2017,2017-08-02,2017-08-16,NA,9
"4136","18679934","4875","m",2017-08-03,-5000,0,"m170571026","m",2017-08-02,1,"m_m",2017,2017-08-03,2017-08-16,NA,10
"4137","18679934","4826","m",2017-08-10,-5000,0,"m170742336","m",2017-08-03,7,"m_m",2017,2017-08-10,2017-08-16,NA,11
"4138","18679934","4906","m",2017-08-24,-5000,0,"m171906891","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,12
"4139","18679934","5109","m",2017-09-14,-5000,0,"m173386478","m",2017-08-24,21,"m_m",2017,2017-09-14,2017-09-27,NA,13
"4140","18679934","0","p",2017-09-17,349000,0,"p41831560","m",2017-09-14,3,"m_p",2017,NA,NA,3,14
"4141","18680478","4216","m",2017-04-06,-5000,0,"m165009645","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4142","18680478","4274","m",2017-04-13,-5000,0,"m164699310","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4143","18680478","4334","m",2017-04-27,-5000,0,"m165462520","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4144","18680478","4400","m",2017-05-04,-5000,0,"m166716268","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4145","18680478","0","p",2017-05-07,149000,0,"p38446697","m",2017-05-04,3,"m_p",2017,NA,NA,3,4
"4146","18680478","4651","m",2017-07-06,-5000,0,"m169122448","p",2017-05-07,60,"p_m",2017,2017-07-06,2017-08-16,NA,0
"4147","18680478","4717","m",2017-07-13,-5000,0,"m169292082","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,1
"4148","18680478","4881","m",2017-08-03,-5000,0,"m171194431","m",2017-07-13,21,"m_m",2017,2017-08-03,2017-08-16,NA,2
"4149","18680478","5246","m",2017-08-17,-5000,0,"m174846803","m",2017-08-03,14,"m_m",2017,2017-08-17,2017-09-06,NA,3
"4150","18680478","5061","m",2017-09-07,-5000,0,"m172431388","m",2017-08-17,21,"m_m",2017,2017-09-07,2017-09-27,NA,4
"4151","18680478","5129","m",2017-09-14,-5000,0,"m173181712","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,5
"4152","18680478","0","p",2017-09-30,209000,0,"p42092399","m",2017-09-14,16,"m_p",2017,NA,NA,16,6
"4153","18680478","5311","m",2017-10-19,-5000,0,"m175563237","p",2017-09-30,19,"p_m",2017,2017-10-20,2017-10-25,NA,0
"4154","18680560","4237","m",2017-04-06,-5000,0,"m164733769","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4155","18680560","4279","m",2017-04-13,-5000,0,"m163766767","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4156","18680560","4334","m",2017-04-27,-5000,0,"m165546335","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4157","18680560","4355","m",2017-05-04,-5000,0,"m166745943","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4158","18680560","4645","m",2017-07-06,-5000,0,"m168977845","m",2017-05-04,63,"m_m",2017,2017-07-06,2017-08-16,NA,4
"4159","18680560","4707","m",2017-07-13,-5000,0,"m169592255","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,5
"4160","18680560","0","p",2017-08-02,398000,0,"p40552770","m",2017-07-13,20,"m_p",2017,NA,NA,20,6
"4161","18680560","4875","m",2017-08-03,-5000,0,"m170821929","p",2017-08-02,1,"p_m",2017,2017-08-03,2017-08-16,NA,0
"4162","18680560","4824","m",2017-08-10,-5000,0,"m170647991","m",2017-08-03,7,"m_m",2017,2017-08-10,2017-08-16,NA,1
"4163","18680560","4906","m",2017-08-24,-5000,0,"m171333275","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,2
"4164","18680560","5106","m",2017-09-14,-5000,0,"m173210977","m",2017-08-24,21,"m_m",2017,2017-09-14,2017-09-27,NA,3
"4165","18682402","0","p",2017-04-09,248000,0,"p37900211","0",NA,NA,"0_p",2017,NA,NA,NA,0
"4166","18682402","4266","m",2017-04-10,-5000,0,"m165140597","p",2017-04-09,1,"p_m",2017,2017-04-10,2017-05-03,NA,0
"4167","18682402","0","p",2017-04-16,189000,0,"p38026160","m",2017-04-10,6,"m_p",2017,NA,NA,6,1
"4168","18682402","4317","m",2017-04-17,-5000,0,"m165956392","p",2017-04-16,1,"p_m",2017,2017-04-17,2017-05-03,NA,0
"4169","18682402","4334","m",2017-04-27,-5000,0,"m166161049","m",2017-04-17,10,"m_m",2017,2017-04-27,2017-05-03,NA,1
"4170","18682402","4478","m",2017-05-08,-5000,0,"m167261727","m",2017-04-27,11,"m_m",2017,2017-05-08,2017-05-17,NA,2
"4171","18682402","4780","m",2017-07-20,-5000,0,"m170064973","m",2017-05-08,73,"m_m",2017,2017-07-20,2017-08-16,NA,3
"4172","18682402","4822","m",2017-08-10,-5000,0,"m170742926","m",2017-07-20,21,"m_m",2017,2017-08-10,2017-08-16,NA,4
"4173","18682402","4943","m",2017-08-24,-5000,0,"m171576950","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,5
"4174","18682402","5055","m",2017-09-07,-5000,0,"m172582077","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,6
"4175","18682402","5105","m",2017-09-14,-5000,0,"m173385159","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,7
"4176","18682703","4241","m",2017-04-06,-5000,0,"m164174616","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4177","18682703","4283","m",2017-04-13,-5000,0,"m164803329","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4178","18682703","4334","m",2017-04-27,-5000,0,"m165165891","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4179","18682703","4384","m",2017-05-04,-5000,0,"m166983600","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4180","18682703","0","p",2017-05-31,189000,0,"p38900282","m",2017-05-04,27,"m_p",2017,NA,NA,27,4
"4181","18682703","0","p",2017-07-02,167200,41800,"p39833450","p",2017-05-31,32,"p_p",2017,NA,NA,NA,0
"4182","18682703","4647","m",2017-07-06,-5000,0,"m169158981","p",2017-07-02,4,"p_m",2017,2017-07-06,2017-08-16,NA,0
"4183","18682703","4710","m",2017-07-13,-5000,0,"m169629830","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,1
"4184","18682703","4806","m",2017-07-28,-5000,0,"m170841337","m",2017-07-13,15,"m_m",2017,2017-07-28,2017-08-16,NA,2
"4185","18682703","4877","m",2017-08-03,-5000,0,"m170574488","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,3
"4186","18682703","4826","m",2017-08-10,-5000,0,"m170563180","m",2017-08-03,7,"m_m",2017,2017-08-10,2017-08-16,NA,4
"4187","18682703","4908","m",2017-08-24,-5000,0,"m171702942","m",2017-08-10,14,"m_m",2017,2017-08-24,2017-09-06,NA,5
"4188","18682703","5122","m",2017-09-14,-5000,0,"m173276888","m",2017-08-24,21,"m_m",2017,2017-09-14,2017-09-27,NA,6
"4189","18687784","4334","m",2017-04-27,-5000,0,"m166348400","0",NA,NA,"0_m",2017,2017-04-27,2017-05-03,NA,0
"4190","18687784","4651","m",2017-07-06,-5000,0,"m168969941","m",2017-04-27,70,"m_m",2017,2017-07-06,2017-08-16,NA,1
"4191","18687784","4795","m",2017-07-20,-5000,0,"m169928098","m",2017-07-06,14,"m_m",2017,2017-07-20,2017-08-16,NA,2
"4192","18687784","4806","m",2017-07-28,-5000,0,"m170948929","m",2017-07-20,8,"m_m",2017,2017-07-28,2017-08-16,NA,3
"4193","18687784","4884","m",2017-08-03,-5000,0,"m170917273","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,4
"4194","18687784","4964","m",2017-08-24,-5000,0,"m171451477","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,5
"4195","18687784","5059","m",2017-09-07,-5000,0,"m172426494","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,6
"4196","18687784","5307","m",2017-10-19,-5000,0,"m175762124","m",2017-09-07,42,"m_m",2017,2017-10-20,2017-10-25,NA,7
"4197","18693711","0","p",2017-04-04,250000,77000,"p37758366","0",NA,NA,"0_p",2017,NA,NA,NA,0
"4198","18693711","4247","m",2017-04-06,-5000,0,"m164408253","p",2017-04-04,2,"p_m",2017,2017-04-06,2017-05-03,NA,0
"4199","18693711","4284","m",2017-04-13,-5000,0,"m165036449","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4200","18693711","4333","m",2017-04-27,-5000,0,"m165575053","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4201","18693711","4383","m",2017-05-04,-5000,0,"m167188581","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4202","18693711","4651","m",2017-07-06,-5000,0,"m169228620","m",2017-05-04,63,"m_m",2017,2017-07-06,2017-08-16,NA,4
"4203","18693711","4797","m",2017-07-20,-5000,0,"m170032252","m",2017-07-06,14,"m_m",2017,2017-07-20,2017-08-16,NA,5
"4204","18693711","4880","m",2017-08-03,-5000,0,"m170703325","m",2017-07-20,14,"m_m",2017,2017-08-03,2017-08-16,NA,6
"4205","18693711","4959","m",2017-08-24,-5000,0,"m171652189","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,7
"4206","18693711","5062","m",2017-09-07,-5000,0,"m172751972","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,8
"4207","18693711","5144","m",2017-09-14,-5000,0,"m173464834","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,9
"4208","18693711","5207","m",2017-09-23,-5000,0,"m173964642","m",2017-09-14,9,"m_m",2017,2017-09-23,2017-10-04,NA,10
"4209","18693711","5307","m",2017-10-19,-5000,0,"m175550930","m",2017-09-23,26,"m_m",2017,2017-10-20,2017-10-25,NA,11
"4210","18693868","4210","m",2017-04-06,-5000,0,"m164797537","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4211","18693868","4274","m",2017-04-13,-5000,0,"m164015495","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4212","18693868","4328","m",2017-04-19,-5000,0,"m165651570","m",2017-04-13,6,"m_m",2017,2017-04-19,2017-05-03,NA,2
"4213","18693868","4331","m",2017-04-27,-5000,0,"m165895437","m",2017-04-19,8,"m_m",2017,2017-04-27,2017-05-03,NA,3
"4214","18693868","4388","m",2017-05-04,-5000,0,"m166771457","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,4
"4215","18693868","4908","m",2017-08-24,-5000,0,"m171790345","m",2017-05-04,112,"m_m",2017,2017-08-24,2017-09-06,NA,5
"4216","18693868","5035","m",2017-09-07,-5000,0,"m172400123","m",2017-08-24,14,"m_m",2017,2017-09-07,2017-09-27,NA,6
"4217","18693868","5122","m",2017-09-14,-5000,0,"m173421955","m",2017-09-07,7,"m_m",2017,2017-09-14,2017-09-27,NA,7
"4218","18693873","4182","m",2017-04-03,-5000,0,"m165036323","0",NA,NA,"0_m",2017,2017-04-03,2017-05-03,NA,0
"4219","18693873","4257","m",2017-04-10,-5000,0,"m164995802","m",2017-04-03,7,"m_m",2017,2017-04-10,2017-05-03,NA,1
"4220","18693873","4297","m",2017-04-17,-5000,0,"m166252315","m",2017-04-10,7,"m_m",2017,2017-04-17,2017-05-03,NA,2
"4221","18693873","4334","m",2017-04-27,-5000,0,"m165309886","m",2017-04-17,10,"m_m",2017,2017-04-27,2017-05-03,NA,3
"4222","18693873","4652","m",2017-07-06,-5000,0,"m169021879","m",2017-04-27,70,"m_m",2017,2017-07-06,2017-08-16,NA,4
"4223","18693873","4717","m",2017-07-13,-5000,0,"m169313423","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,5
"4224","18693873","4806","m",2017-07-28,-5000,0,"m171268283","m",2017-07-13,15,"m_m",2017,2017-07-28,2017-08-16,NA,6
"4225","18693873","4884","m",2017-08-03,-5000,0,"m171089482","m",2017-07-28,6,"m_m",2017,2017-08-03,2017-08-16,NA,7
"4226","18693873","4964","m",2017-08-24,-5000,0,"m171844479","m",2017-08-03,21,"m_m",2017,2017-08-24,2017-09-06,NA,8
"4227","18693873","0","p",2017-08-31,484750,371250,"p41353314","m",2017-08-24,7,"m_p",2017,NA,NA,7,9
"4228","18693873","5307","m",2017-10-19,-5000,0,"m175538595","p",2017-08-31,49,"p_m",2017,2017-10-20,2017-10-25,NA,0
"4229","18694213","4219","m",2017-04-06,-5000,0,"m164021475","0",NA,NA,"0_m",2017,2017-04-06,2017-05-03,NA,0
"4230","18694213","4274","m",2017-04-13,-5000,0,"m164042901","m",2017-04-06,7,"m_m",2017,2017-04-13,2017-05-03,NA,1
"4231","18694213","4333","m",2017-04-27,-5000,0,"m165850617","m",2017-04-13,14,"m_m",2017,2017-04-27,2017-05-03,NA,2
"4232","18694213","4405","m",2017-05-04,-5000,0,"m166849687","m",2017-04-27,7,"m_m",2017,2017-05-04,2017-05-17,NA,3
"4233","18694213","4652","m",2017-07-06,-5000,0,"m169237525","m",2017-05-04,63,"m_m",2017,2017-07-06,2017-08-16,NA,4
"4234","18694213","4719","m",2017-07-13,-5000,0,"m169502813","m",2017-07-06,7,"m_m",2017,2017-07-13,2017-08-16,NA,5
